"617","58","SANTO TOMAS","060613"
"618","58","SOCOTA","060614"
"619","58","TORIBIO CASANOVA","060615"
"620","59","BAMBAMARCA","060701"
"621","59","CHUGUR","060702"
"622","59","HUALGAYOC","060703"
"623","60","JAEN","060801"
"624","60","BELLAVISTA","060802"
"625","60","CHONTALI","060803"
"626","60","COLASAY","060804"
"627","60","HUABAL","060805"
"628","60","LAS PIRIAS","060806"
"629","60","POMAHUACA","060807"
"630","60","PUCARA","060808"
"631","60","SALLIQUE","060809"
"632","60","SAN FELIPE","060810"
"633","60","SAN JOSE DEL ALTO","060811"
"634","60","SANTA ROSA","060812"
"635","61","SAN IGNACIO","060901"
"636","61","CHIRINOS","060902"
"637","61","HUARANGO","060903"
"638","61","LA COIPA","060904"
"639","61","NAMBALLE","060905"
"640","61","SAN JOSE DE LOURDES","060906"
"641","61","TABACONAS","060907"
"642","62","PEDRO GALVEZ","061001"
"643","62","CHANCAY","061002"
"644","62","EDUARDO VILLANUEVA","061003"
"645","62","GREGORIO PITA","061004"
"646","62","ICHOCAN","061005"
"647","62","JOSE MANUEL QUIROZ","061006"
"648","62","JOSE SABOGAL","061007"
"649","63","SAN MIGUEL","061101"
"650","63","BOLIVAR","061102"
"651","63","CALQUIS","061103"
"652","63","CATILLUC","061104"
"653","63","EL PRADO","061105"
"654","63","LA FLORIDA","061106"
"655","63","LLAPA","061107"
"656","63","NANCHOC","061108"
"657","63","NIEPOS","061109"
"658","63","SAN GREGORIO","061110"
"659","63","SAN SILVESTRE DE COCHAN","061111"
"660","63","TONGOD","061112"
"661","63","UNION AGUA BLANCA","061113"
"662","64","SAN PABLO","061201"
"663","64","SAN BERNARDINO","061202"
"664","64","SAN LUIS","061203"
"665","64","TUMBADEN","061204"
"666","65","SANTA CRUZ","061301"
"667","65","ANDABAMBA","061302"
"668","65","CATACHE","061303"
"669","65","CHANCAYBANOS","061304"
"670","65","LA ESPERANZA","061305"
"671","65","NINABAMBA","061306"
"672","65","PULAN","061307"
"673","65","SAUCEPAMPA","061308"
"674","65","SEXI","061309"
"675","65","UTICYACU","061310"
"676","65","YAUYUCAN","061311"
"677","66","CALLAO","070101"
"678","66","BELLAVISTA","070102"
"679","66","CARMEN DE LA LEGUA REYNOSO","070103"
"680","66","LA PERLA","070104"
"681","66","LA PUNTA","070105"
"682","66","VENTANILLA","070106"
"683","67","CUSCO","080101"
"684","67","CCORCA","080102"
"685","67","POROY","080103"
"686","67","SAN JERONIMO","080104"
"687","67","SAN SEBASTIAN","080105"
"688","67","SANTIAGO","080106"
"689","67","SAYLLA","080107"
"690","67","WANCHAQ","080108"
"691","68","ACOMAYO","080201"
"692","68","ACOPIA","080202"
"693","68","ACOS","080203"
"694","68","MOSOC LLACTA","080204"
"695","68","POMACANCHI","080205"
"696","68","RONDOCAN","080206"
"697","68","SANGARARA","080207"
"698","69","ANTA","080301"
"699","69","ANCAHUASI","080302"
"700","69","CACHIMAYO","080303"
"701","69","CHINCHAYPUJIO","080304"
"702","69","HUAROCONDO","080305"
"703","69","LIMATAMBO","080306"
"704","69","MOLLEPATA","080307"
"705","69","PUCYURA","080308"
"706","70","CALCA","080401"
"707","70","COYA","080402"
"708","70","LAMAY","080403"
"709","70","LARES","080404"
"710","70","PISAC","080405"
"711","70","SAN SALVADOR","080406"
"712","70","TARAY","080407"
"713","70","YANATILE","080408"
"714","71","YANAOCA","080501"
"715","71","CHECCA","080502"
"716","71","KUNTURKANKI","080503"
"717","71","LANGUI","080504"
"718","71","LAYO","080505"
"719","71","PAMPAMARCA","080506"
"720","71","QUEHUE","080507"
"721","71","TUPAC AMARU","080508"
"722","72","SICUANI","080601"
"723","72","CHECACUPE","080602"
"724","72","COMBAPATA","080603"
"725","72","MARANGANI","080604"
"726","72","PITUMARCA","080605"
"727","72","SAN PABLO","080606"
"728","72","SAN PEDRO","080607"
"729","72","TINTA","080608"
"730","73","SANTO TOMAS","080701"
"731","73","CAPACMARCA","080702"
"732","73","CHAMACA","080703"
"733","73","COLQUEMARCA","080704"
"734","73","LIVITACA","080705"
"735","73","LLUSCO","080706"
"736","73","QUINOTA","080707"
"737","73","VELILLE","080708"
"738","74","ESPINAR","080801"
"739","74","CONDOROMA","080802"
"740","74","COPORAQUE","080803"
"741","74","OCORURO","080804"
"742","74","PALLPATA","080805"
"743","74","PICHIGUA","080806"
"744","74","SUYCKUTAMBO","080807"
"745","74","ALTO PICHIGUA","080808"
"746","75","SANTA ANA","080901"
"747","75","ECHARATE","080902"
"748","75","HUAYOPATA","080903"
"749","75","MARANURA","080904"
"750","75","OCOBAMBA","080905"
"751","75","QUELLOUNO","080906"
"752","75","KIMBIRI","080907"
"753","75","SANTA TERESA","080908"
"754","75","VILCABAMBA","080909"
"755","75","PICHARI","080910"
"756","76","PARURO","081001"
"757","76","ACCHA","081002"
"758","76","CCAPI","081003"
"759","76","COLCHA","081004"
"760","76","HUANOQUITE","081005"
"761","76","OMACHA","081006"
"762","76","PACCARITAMBO","081007"
"763","76","PILLPINTO","081008"
"764","76","YAURISQUE","081009"
"765","77","PAUCARTAMBO","081101"
"766","77","CAICAY","081102"
"767","77","CHALLABAMBA","081103"
"768","77","COLQUEPATA","081104"
"769","77","HUANCARANI","081105"
"770","77","KOSNIPATA","081106"
"771","78","URCOS","081201"
"772","78","ANDAHUAYLILLAS","081202"
"773","78","CAMANTI","081203"
"774","78","CCARHUAYO","081204"
